plant_id,plant_label,timestamp_hour,demand_kw,battery_soc_pct,battery_capacity_kwh,max_charge_rate_kw,max_discharge_rate_kw,battery_power_kw,backup_available,backup_capacity_kw,grid_export_available,grid_export_limit_kw,electricity_price_inr_per_mwh,backup_cost_inr_per_mwh,backup_co2_kg_per_mwh,operational_fields_source
4135001,Plant_1,2020-06-01 17:00:00,12514.717,17.89,41416.336,6902.723,6902.723,-6902.723,True,11044.356,True,8283.267,6070.52,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-01 18:00:00,13560.968,15.0,41416.336,6902.723,6902.723,-1135.252,True,11044.356,True,8283.267,12123.04,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-01 19:00:00,14372.636,15.0,41416.336,6902.723,6902.723,-0.0,True,11044.356,True,8283.267,12674.25,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-01 20:00:00,12189.2,15.0,41416.336,6902.723,6902.723,-0.0,True,11044.356,False,8283.267,12300.06,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-01 21:00:00,11301.638,15.0,41416.336,6902.723,6902.723,-0.0,True,11044.356,True,8283.267,12116.52,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-01 22:00:00,9828.702,15.0,41416.336,6902.723,6902.723,-0.0,True,11044.356,True,8283.267,5283.79,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-01 23:00:00,8314.884,15.0,41416.336,6902.723,6902.723,-0.0,True,11044.356,True,8283.267,5018.04,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-02 00:00:00,8167.442,15.0,41416.336,6902.723,6902.723,-0.0,True,11044.356,True,8283.267,5470.81,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-02 01:00:00,8966.194,15.0,41416.336,6902.723,6902.723,-0.0,True,11044.356,True,8283.267,5081.01,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-02 02:00:00,8416.603,15.0,41416.336,6902.723,6902.723,-0.0,True,11044.356,True,8283.267,5290.2,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-02 03:00:00,8733.93,15.0,41416.336,6902.723,6902.723,-0.0,True,11044.356,False,8283.267,5391.88,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-02 04:00:00,9354.051,15.0,41416.336,6902.723,6902.723,-0.0,True,11044.356,True,8283.267,5269.26,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-02 05:00:00,9784.529,15.0,41416.336,6902.723,6902.723,-0.0,True,11044.356,True,8283.267,5217.0,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-02 06:00:00,9588.078,15.0,41416.336,6902.723,6902.723,-0.0,True,11044.356,True,8283.267,5201.94,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-02 07:00:00,11213.344,15.0,41416.336,6902.723,6902.723,-0.0,True,11044.356,True,8283.267,5189.84,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-02 08:00:00,11367.561,23.57,41416.336,6902.723,6902.723,3737.276,True,11044.356,True,8283.267,5996.19,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-02 09:00:00,11319.337,39.41,41416.336,6902.723,6902.723,6902.723,True,11044.356,True,8283.267,6019.09,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-02 10:00:00,11325.492,53.81,41416.336,6902.723,6902.723,6277.73,True,11044.356,True,8283.267,6366.33,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-02 11:00:00,10297.685,65.69,41416.336,6902.723,6902.723,5180.187,True,11044.356,False,8283.267,6080.46,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-02 12:00:00,10061.406,81.52,41416.336,6902.723,6902.723,6902.723,True,11044.356,True,8283.267,5958.56,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-02 13:00:00,10042.839,95.0,41416.336,6902.723,6902.723,5876.276,True,11044.356,True,8283.267,6007.07,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-02 14:00:00,10722.37,95.0,41416.336,6902.723,6902.723,0.0,True,11044.356,True,8283.267,6298.07,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-02 15:00:00,11657.577,95.0,41416.336,6902.723,6902.723,0.0,True,11044.356,True,8283.267,6221.61,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-02 16:00:00,10785.399,94.31,41416.336,6902.723,6902.723,-272.281,True,11044.356,True,8283.267,6200.86,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-02 17:00:00,12878.444,76.76,41416.336,6902.723,6902.723,-6902.723,True,11044.356,False,8283.267,6053.65,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-02 18:00:00,13051.27,59.22,41416.336,6902.723,6902.723,-6902.723,True,11044.356,True,8283.267,12303.21,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-02 19:00:00,14176.697,41.68,41416.336,6902.723,6902.723,-6902.723,True,11044.356,True,8283.267,12084.16,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-02 20:00:00,13217.415,24.13,41416.336,6902.723,6902.723,-6902.723,True,11044.356,True,8283.267,12153.27,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-02 21:00:00,11006.514,15.0,41416.336,6902.723,6902.723,-3593.244,True,11044.356,True,8283.267,12374.56,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-02 22:00:00,11159.813,15.0,41416.336,6902.723,6902.723,-0.0,True,11044.356,True,8283.267,5357.37,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-02 23:00:00,9269.456,15.0,41416.336,6902.723,6902.723,-0.0,True,11044.356,True,8283.267,5023.26,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-03 00:00:00,8247.163,15.0,41416.336,6902.723,6902.723,-0.0,True,11044.356,True,8283.267,5046.01,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-03 01:00:00,7961.607,15.0,41416.336,6902.723,6902.723,-0.0,True,11044.356,False,8283.267,5219.57,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-03 02:00:00,8212.615,15.0,41416.336,6902.723,6902.723,-0.0,True,11044.356,True,8283.267,5510.7,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-03 03:00:00,8860.995,15.0,41416.336,6902.723,6902.723,-0.0,True,11044.356,True,8283.267,4855.2,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-03 04:00:00,8648.061,15.0,41416.336,6902.723,6902.723,-0.0,True,11044.356,True,8283.267,5250.1,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-03 05:00:00,9232.85,15.0,41416.336,6902.723,6902.723,-0.0,True,11044.356,True,8283.267,4952.31,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-03 06:00:00,9826.117,15.0,41416.336,6902.723,6902.723,-0.0,True,11044.356,True,8283.267,5085.82,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-03 07:00:00,11195.163,15.0,41416.336,6902.723,6902.723,-0.0,True,11044.356,True,8283.267,5134.4,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-03 08:00:00,11127.394,15.0,41416.336,6902.723,6902.723,-0.0,True,11044.356,True,8283.267,6024.31,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-03 09:00:00,10966.216,19.84,41416.336,6902.723,6902.723,2110.255,True,11044.356,True,8283.267,6003.92,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-03 10:00:00,12243.07,30.71,41416.336,6902.723,6902.723,4737.418,True,11044.356,True,8283.267,6101.3,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-03 11:00:00,10932.21,46.54,41416.336,6902.723,6902.723,6902.723,True,11044.356,True,8283.267,6003.65,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-03 12:00:00,11167.348,62.37,41416.336,6902.723,6902.723,6902.723,True,11044.356,True,8283.267,5836.76,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-03 13:00:00,10452.25,78.21,41416.336,6902.723,6902.723,6902.723,True,11044.356,True,8283.267,6240.38,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-03 14:00:00,10206.2,94.04,41416.336,6902.723,6902.723,6902.723,True,11044.356,True,8283.267,6235.52,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-03 15:00:00,10899.938,95.0,41416.336,6902.723,6902.723,418.351,True,11044.356,True,8283.267,6251.77,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-03 16:00:00,12626.049,84.75,41416.336,6902.723,6902.723,-4031.283,True,11044.356,True,8283.267,5822.67,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-03 17:00:00,13808.463,67.21,41416.336,6902.723,6902.723,-6902.723,True,11044.356,True,8283.267,6153.81,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-03 18:00:00,13664.19,49.67,41416.336,6902.723,6902.723,-6902.723,True,11044.356,True,8283.267,12321.68,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-03 19:00:00,14003.021,32.12,41416.336,6902.723,6902.723,-6902.723,True,11044.356,True,8283.267,12014.38,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-03 20:00:00,13884.122,15.0,41416.336,6902.723,6902.723,-6736.964,True,11044.356,True,8283.267,12201.65,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-03 21:00:00,11550.584,15.0,41416.336,6902.723,6902.723,-0.0,True,11044.356,False,8283.267,12179.07,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-03 22:00:00,10831.118,15.0,41416.336,6902.723,6902.723,-0.0,True,11044.356,True,8283.267,5531.59,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-03 23:00:00,9589.266,15.0,41416.336,6902.723,6902.723,-0.0,True,11044.356,True,8283.267,5546.41,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-04 00:00:00,8715.338,15.0,41416.336,6902.723,6902.723,-0.0,True,11044.356,True,8283.267,4900.42,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-04 01:00:00,8092.142,15.0,41416.336,6902.723,6902.723,-0.0,True,11044.356,True,8283.267,5648.91,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-04 02:00:00,7696.134,15.0,41416.336,6902.723,6902.723,-0.0,True,11044.356,True,8283.267,5035.26,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-04 03:00:00,7479.968,15.0,41416.336,6902.723,6902.723,-0.0,True,11044.356,True,8283.267,5376.52,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-04 04:00:00,8135.526,15.0,41416.336,6902.723,6902.723,-0.0,True,11044.356,True,8283.267,5374.69,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-04 05:00:00,8798.069,15.0,41416.336,6902.723,6902.723,-0.0,True,11044.356,True,8283.267,5020.78,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-04 06:00:00,9464.352,15.0,41416.336,6902.723,6902.723,-0.0,True,11044.356,True,8283.267,5288.79,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-04 07:00:00,11535.643,15.0,41416.336,6902.723,6902.723,-0.0,True,11044.356,True,8283.267,5180.64,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-04 08:00:00,11927.436,15.0,41416.336,6902.723,6902.723,-0.0,True,11044.356,True,8283.267,6199.78,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-04 09:00:00,11250.479,23.32,41416.336,6902.723,6902.723,3628.778,True,11044.356,True,8283.267,6141.52,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-04 10:00:00,11845.742,39.16,41416.336,6902.723,6902.723,6902.723,True,11044.356,True,8283.267,6315.34,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-04 11:00:00,10890.468,54.99,41416.336,6902.723,6902.723,6902.723,True,11044.356,True,8283.267,6113.57,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-04 12:00:00,10394.819,70.82,41416.336,6902.723,6902.723,6902.723,True,11044.356,True,8283.267,6069.78,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-04 13:00:00,10342.883,86.66,41416.336,6902.723,6902.723,6902.723,True,11044.356,True,8283.267,6297.29,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-04 14:00:00,10620.534,95.0,41416.336,6902.723,6902.723,3637.246,True,11044.356,False,8283.267,6204.47,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-04 15:00:00,10519.993,95.0,41416.336,6902.723,6902.723,0.0,True,11044.356,True,8283.267,6231.73,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-04 16:00:00,12136.143,95.0,41416.336,6902.723,6902.723,0.0,True,11044.356,True,8283.267,5980.37,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-04 17:00:00,12030.919,81.99,41416.336,6902.723,6902.723,-5117.746,True,11044.356,True,8283.267,5911.85,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-04 18:00:00,13629.378,64.45,41416.336,6902.723,6902.723,-6902.723,True,11044.356,True,8283.267,12097.81,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-04 19:00:00,15349.042,46.91,41416.336,6902.723,6902.723,-6902.723,True,11044.356,True,8283.267,12088.25,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-04 20:00:00,13412.992,29.36,41416.336,6902.723,6902.723,-6902.723,True,11044.356,True,8283.267,12341.52,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-04 21:00:00,12809.02,15.0,41416.336,6902.723,6902.723,-5650.501,True,11044.356,True,8283.267,12375.68,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-04 22:00:00,10697.73,15.0,41416.336,6902.723,6902.723,-0.0,True,11044.356,True,8283.267,5172.08,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-04 23:00:00,9924.264,15.0,41416.336,6902.723,6902.723,-0.0,True,11044.356,True,8283.267,5457.57,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-05 00:00:00,8510.635,15.0,41416.336,6902.723,6902.723,-0.0,True,11044.356,True,8283.267,5446.32,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-05 01:00:00,8458.241,15.0,41416.336,6902.723,6902.723,-0.0,True,11044.356,True,8283.267,5243.81,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-05 02:00:00,8143.477,15.0,41416.336,6902.723,6902.723,-0.0,True,11044.356,True,8283.267,5052.06,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-05 03:00:00,8862.326,15.0,41416.336,6902.723,6902.723,-0.0,False,11044.356,True,8283.267,5483.57,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-05 04:00:00,8282.332,15.0,41416.336,6902.723,6902.723,-0.0,False,11044.356,True,8283.267,5189.02,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-05 05:00:00,9418.905,15.0,41416.336,6902.723,6902.723,-0.0,True,11044.356,True,8283.267,5222.71,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-05 06:00:00,10225.572,15.0,41416.336,6902.723,6902.723,-0.0,True,11044.356,True,8283.267,5138.87,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-05 07:00:00,10668.275,15.0,41416.336,6902.723,6902.723,-0.0,False,11044.356,True,8283.267,5039.84,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-05 08:00:00,11158.615,17.17,41416.336,6902.723,6902.723,944.39,True,11044.356,False,8283.267,5835.64,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-05 09:00:00,12032.451,28.62,41416.336,6902.723,6902.723,4993.59,True,11044.356,True,8283.267,6213.92,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-05 10:00:00,11483.276,44.45,41416.336,6902.723,6902.723,6902.723,True,11044.356,True,8283.267,5958.99,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-05 11:00:00,11631.89,60.29,41416.336,6902.723,6902.723,6902.723,True,11044.356,False,8283.267,6650.72,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-05 12:00:00,9540.515,61.13,41416.336,6902.723,6902.723,367.88,False,11044.356,True,8283.267,5904.51,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-05 13:00:00,10055.214,76.96,41416.336,6902.723,6902.723,6902.723,True,11044.356,True,8283.267,5873.67,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-05 14:00:00,9179.254,92.8,41416.336,6902.723,6902.723,6902.723,True,11044.356,True,8283.267,6191.82,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-05 15:00:00,9881.738,95.0,41416.336,6902.723,6902.723,960.164,True,11044.356,False,8283.267,6375.28,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-05 16:00:00,12301.814,95.0,41416.336,6902.723,6902.723,0.0,True,11044.356,True,8283.267,6111.63,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-05 17:00:00,13155.855,80.66,41416.336,6902.723,6902.723,-5640.951,True,11044.356,True,8283.267,6203.0,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-05 18:00:00,13228.567,63.12,41416.336,6902.723,6902.723,-6902.723,True,11044.356,True,8283.267,11868.16,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-05 19:00:00,13084.851,45.58,41416.336,6902.723,6902.723,-6902.723,True,11044.356,True,8283.267,12078.05,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-05 20:00:00,11652.738,28.03,41416.336,6902.723,6902.723,-6902.723,True,11044.356,True,8283.267,12006.75,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-05 21:00:00,11717.445,15.0,41416.336,6902.723,6902.723,-5127.296,True,11044.356,True,8283.267,11858.89,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-05 22:00:00,11983.787,15.0,41416.336,6902.723,6902.723,-0.0,True,11044.356,True,8283.267,5221.06,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-05 23:00:00,9843.699,15.0,41416.336,6902.723,6902.723,-0.0,True,11044.356,False,8283.267,4796.29,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-06 00:00:00,7569.531,15.0,41416.336,6902.723,6902.723,-0.0,True,11044.356,True,8283.267,4962.0,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-06 01:00:00,8144.909,15.0,41416.336,6902.723,6902.723,-0.0,True,11044.356,True,8283.267,5103.31,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-06 02:00:00,7045.997,15.0,41416.336,6902.723,6902.723,-0.0,True,11044.356,True,8283.267,5050.37,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-06 03:00:00,7790.639,15.0,41416.336,6902.723,6902.723,-0.0,True,11044.356,True,8283.267,5271.35,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-06 04:00:00,8127.688,15.0,41416.336,6902.723,6902.723,-0.0,True,11044.356,True,8283.267,5255.0,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-06 05:00:00,8300.793,15.0,41416.336,6902.723,6902.723,-0.0,True,11044.356,True,8283.267,5360.88,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-06 06:00:00,9315.284,15.0,41416.336,6902.723,6902.723,-0.0,True,11044.356,True,8283.267,5335.43,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-06 07:00:00,9843.306,15.0,41416.336,6902.723,6902.723,-0.0,True,11044.356,True,8283.267,5405.35,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-06 08:00:00,10806.782,19.48,41416.336,6902.723,6902.723,1952.261,True,11044.356,True,8283.267,6099.65,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-06 09:00:00,10486.543,26.52,41416.336,6902.723,6902.723,3068.689,True,11044.356,True,8283.267,6154.62,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-06 10:00:00,11244.376,42.35,41416.336,6902.723,6902.723,6902.723,True,11044.356,True,8283.267,6192.07,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-06 11:00:00,11151.471,58.18,41416.336,6902.723,6902.723,6902.723,True,11044.356,True,8283.267,6125.5,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-06 12:00:00,9196.555,74.02,41416.336,6902.723,6902.723,6902.723,True,11044.356,True,8283.267,6028.51,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-06 13:00:00,8954.959,89.85,41416.336,6902.723,6902.723,6902.723,True,11044.356,True,8283.267,6040.16,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-06 14:00:00,10217.921,95.0,41416.336,6902.723,6902.723,2245.074,True,11044.356,True,8283.267,5952.84,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-06 15:00:00,9770.036,93.01,41416.336,6902.723,6902.723,-781.095,True,11044.356,True,8283.267,6175.89,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-06 16:00:00,11426.896,75.47,41416.336,6902.723,6902.723,-6902.723,True,11044.356,True,8283.267,6083.08,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-06 17:00:00,11433.723,57.93,41416.336,6902.723,6902.723,-6902.723,True,11044.356,True,8283.267,5980.63,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-06 18:00:00,13371.059,40.38,41416.336,6902.723,6902.723,-6902.723,True,11044.356,True,8283.267,12080.8,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-06 19:00:00,12906.427,22.84,41416.336,6902.723,6902.723,-6902.723,True,11044.356,True,8283.267,11982.13,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-06 20:00:00,12400.184,15.0,41416.336,6902.723,6902.723,-3084.43,True,11044.356,True,8283.267,12376.19,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-06 21:00:00,11948.235,15.0,41416.336,6902.723,6902.723,-0.0,False,11044.356,False,8283.267,12214.15,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-06 22:00:00,9620.448,15.0,41416.336,6902.723,6902.723,-0.0,True,11044.356,True,8283.267,5044.7,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-06 23:00:00,8337.937,15.0,41416.336,6902.723,6902.723,-0.0,True,11044.356,True,8283.267,5345.54,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-07 00:00:00,7630.831,15.0,41416.336,6902.723,6902.723,-0.0,True,11044.356,True,8283.267,5099.12,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-07 01:00:00,8137.87,15.0,41416.336,6902.723,6902.723,-0.0,True,11044.356,True,8283.267,4946.83,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-07 02:00:00,7043.346,15.0,41416.336,6902.723,6902.723,-0.0,True,11044.356,True,8283.267,5383.82,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-07 03:00:00,8306.849,15.0,41416.336,6902.723,6902.723,-0.0,True,11044.356,True,8283.267,5103.32,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-07 04:00:00,7775.235,15.0,41416.336,6902.723,6902.723,-0.0,True,11044.356,True,8283.267,5126.4,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-07 05:00:00,8982.182,15.0,41416.336,6902.723,6902.723,-0.0,True,11044.356,False,8283.267,5207.41,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-07 06:00:00,7556.434,15.0,41416.336,6902.723,6902.723,-0.0,True,11044.356,True,8283.267,5405.67,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-07 07:00:00,9218.631,15.0,41416.336,6902.723,6902.723,-0.0,True,11044.356,True,8283.267,5203.61,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-07 08:00:00,9506.423,15.0,41416.336,6902.723,6902.723,-0.0,True,11044.356,True,8283.267,5884.16,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-07 09:00:00,10410.416,29.02,41416.336,6902.723,6902.723,6113.156,True,11044.356,True,8283.267,6197.9,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-07 10:00:00,10885.352,44.86,41416.336,6902.723,6902.723,6902.723,True,11044.356,True,8283.267,6012.7,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-07 11:00:00,10152.97,60.69,41416.336,6902.723,6902.723,6902.723,True,11044.356,True,8283.267,6439.83,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-07 12:00:00,9592.369,76.52,41416.336,6902.723,6902.723,6902.723,True,11044.356,True,8283.267,6099.8,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-07 13:00:00,9357.256,92.36,41416.336,6902.723,6902.723,6902.723,True,11044.356,True,8283.267,5697.69,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-07 14:00:00,9592.592,95.0,41416.336,6902.723,6902.723,1152.868,True,11044.356,True,8283.267,6164.33,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-07 15:00:00,9318.768,95.0,41416.336,6902.723,6902.723,0.0,True,11044.356,True,8283.267,6450.03,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-07 16:00:00,11042.016,95.0,41416.336,6902.723,6902.723,0.0,True,11044.356,True,8283.267,6383.67,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-07 17:00:00,12044.035,78.22,41416.336,6902.723,6902.723,-6600.932,True,11044.356,True,8283.267,6429.57,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-07 18:00:00,12780.181,60.68,41416.336,6902.723,6902.723,-6902.723,True,11044.356,True,8283.267,12016.44,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-07 19:00:00,13141.146,43.14,41416.336,6902.723,6902.723,-6902.723,True,11044.356,True,8283.267,12364.19,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-07 20:00:00,12421.273,25.59,41416.336,6902.723,6902.723,-6902.723,True,11044.356,True,8283.267,12070.04,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-07 21:00:00,12207.973,15.0,41416.336,6902.723,6902.723,-4167.315,True,11044.356,True,8283.267,12240.37,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-07 22:00:00,9772.13,15.0,41416.336,6902.723,6902.723,-0.0,True,11044.356,True,8283.267,4970.87,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-07 23:00:00,8688.065,15.0,41416.336,6902.723,6902.723,-0.0,False,11044.356,True,8283.267,5084.0,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-08 00:00:00,8125.881,15.0,41416.336,6902.723,6902.723,-0.0,True,11044.356,True,8283.267,5078.28,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-08 01:00:00,7982.309,15.0,41416.336,6902.723,6902.723,-0.0,True,11044.356,True,8283.267,5361.74,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-08 02:00:00,7886.702,15.0,41416.336,6902.723,6902.723,-0.0,True,11044.356,True,8283.267,5344.13,14000.0,700.0,Synthetic simulation
4135001,Plant_1,2020-06-08 03:00:00,8133.897,15.0,41416.336,6902.723,6902.723,-0.0,True,11044.356,True,8283.267,5249.83,14000.0,700.0,Synthetic simulation
