plant_id,plant_label,timestamp_hour,generation_ac_kw,ambient_temperature_c,module_temperature_c,irradiation,plant_peak_reference_kw
4135001_S1,Plant_1_SYN1,2020-05-19 23:00:00,0.0,22.7273543682,20.1360786145,0.0,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-20 00:00:00,0.0,22.5928254847,20.6778163319,0.0,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-20 01:00:00,0.0,22.1571062127,19.8047881887,0.0,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-20 02:00:00,0.0,22.0918556584,19.7719096513,0.0,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-20 03:00:00,0.0,22.3832710323,20.1248325946,0.0,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-20 04:00:00,0.0,22.1942517788,19.9196451778,0.0,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-20 05:00:00,0.0,22.1798767388,19.7371893687,9.12764e-05,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-20 06:00:00,1089.6353824895,22.0939128969,20.2519817472,0.036803763,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-20 07:00:00,5875.5713708385,23.1293611481,25.0072682484,0.2012126097,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-20 08:00:00,12956.8921707762,25.0935584265,35.5177381983,0.4287539718,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-20 09:00:00,18933.265239398,27.3566332441,44.6958402822,0.6255587976,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-20 10:00:00,21710.6720827792,27.9198811811,47.5004018115,0.7164449773,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-20 11:00:00,26395.7500947574,29.6082221498,54.3778187832,0.8999959438,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-20 12:00:00,27634.9852036864,30.8684663836,58.6909406598,0.9500080971,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-20 13:00:00,24965.0422126198,29.9629780182,53.2119151368,0.847525483,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-20 14:00:00,19697.6410393797,29.5049874735,47.630528075,0.6671579881,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-20 15:00:00,14430.2398661396,29.0469969289,42.0491410132,0.4867904933,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-20 16:00:00,9162.8386928995,28.5890063842,36.4677539514,0.3064229984,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-20 17:00:00,3895.4375196594,28.1310158395,30.8863668896,0.1260555035,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-20 18:00:00,675.1558643394,27.3026549236,26.5045034402,0.0232137303,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-20 19:00:00,0.0,24.9355844971,22.5100387639,0.0,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-20 20:00:00,0.0,25.8277052295,23.3076677741,0.0,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-20 21:00:00,0.0,24.9104681222,22.3948584226,0.0,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-20 22:00:00,0.0,24.2456307369,21.6499133227,0.0,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-20 23:00:00,833.1252048822,24.1816255551,22.5902668261,0.0339909318,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-21 00:00:00,1666.2504097644,24.1176203733,23.5306203295,0.0679818636,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-21 01:00:00,2499.3756146466,24.0536151915,24.4709738328,0.1019727953,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-21 02:00:00,3332.5008195288,23.9896100097,25.4113273362,0.1359637271,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-21 03:00:00,4165.6260244109,23.9256048278,26.3516808396,0.1699546589,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-21 04:00:00,4998.7512292931,23.861599646,27.292034343,0.2039455907,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-21 05:00:00,4998.7512292931,23.861599646,27.292034343,0.2039455907,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-21 06:00:00,4998.7512292931,23.861599646,27.292034343,0.2039455907,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-21 07:00:00,7498.1268439397,23.6695841006,30.1130948531,0.305918386,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-21 08:00:00,12691.4038500434,24.594145257,36.9722217676,0.4208807618,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-21 09:00:00,20040.9904688052,27.0077071326,48.1855695046,0.6910110372,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-21 10:00:00,19127.7543379916,28.3459538802,50.2318507589,0.7046645304,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-21 11:00:00,24526.7158417439,29.9163942765,56.1692165205,0.8552179378,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-21 12:00:00,21995.4630882261,30.5843398943,54.3843931348,0.7754891512,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-21 13:00:00,24339.7287449542,31.5549719517,55.9153539016,0.8427604026,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-21 14:00:00,19795.2248428867,32.3813436864,52.3385069063,0.6624829703,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-21 15:00:00,15637.1024844711,32.2531814644,47.7569715989,0.5095397703,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-21 16:00:00,9188.7220684322,31.5878823419,39.7167863698,0.2915793437,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-21 17:00:00,2020.8364336372,29.2930822113,30.18298536,0.0623500962,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-21 18:00:00,231.4804965782,27.5612801787,26.2009244902,0.0088443377,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-21 19:00:00,0.0,25.8800134225,23.7068652928,0.0,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-21 20:00:00,0.0,25.0590208147,22.7952736519,0.0,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-21 21:00:00,0.0,24.187334088,21.9231891976,0.0,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-21 22:00:00,0.0,23.9168386219,21.5092217217,0.0,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-21 23:00:00,0.0,24.0723148355,21.5039479681,0.0,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-22 00:00:00,0.0,23.344210785,21.0923273178,0.0,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-22 01:00:00,0.0,23.1094609698,21.3504649585,0.0,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-22 02:00:00,0.0,23.1194635321,21.8271457639,0.0,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-22 03:00:00,0.0,23.0530483435,21.3626487853,0.0,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-22 04:00:00,0.0,22.3723595941,20.9656228117,0.0,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-22 05:00:00,0.0,22.6014346316,21.1466081245,0.000244009,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-22 06:00:00,1531.0862715269,23.029015495,22.3122162429,0.0501836204,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-22 07:00:00,7308.5449771374,23.8057750005,28.9839816521,0.2551839099,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-22 08:00:00,9964.2898385267,25.2593474619,35.2414051404,0.3345766905,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-22 09:00:00,14055.4720024716,27.0961399908,40.6737972856,0.450954519,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-22 10:00:00,17578.1427448827,28.2241069469,44.2051226652,0.5986189061,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-22 11:00:00,22984.8977950172,29.4657989238,52.8596887516,0.8161675913,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-22 12:00:00,23566.5389692418,30.9107780396,56.8494259376,0.8536375285,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-22 13:00:00,22142.0827147157,31.2767907279,54.4092245337,0.7493278022,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-22 14:00:00,20831.8213198316,32.3360296618,54.0193723095,0.7022604717,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-22 15:00:00,12535.4676778947,31.7017398372,45.9636246907,0.4203047682,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-22 16:00:00,5996.2929563633,30.8281015498,36.7293751061,0.1914016333,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-22 17:00:00,2501.92302337,29.8740829813,31.1620626573,0.07881387,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-22 18:00:00,204.2671461165,27.4923699065,26.4683727312,0.0081264383,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-22 19:00:00,0.0,26.8425846067,25.2117421143,0.0,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-22 20:00:00,0.0,26.1723308945,24.2271638018,0.0,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-22 21:00:00,0.0,25.6415517331,24.3092220101,0.0,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-22 22:00:00,0.0,23.2645703178,22.343650734,0.0,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-22 23:00:00,0.0,22.4878578562,21.1898502304,0.0,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-23 00:00:00,0.0,21.9357011086,20.7267184033,0.0,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-23 01:00:00,0.0,21.8268547775,20.6244245844,0.0,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-23 02:00:00,0.0,22.0420680311,20.7773632499,0.0,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-23 03:00:00,0.0,22.5008533253,21.3668097723,0.0,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-23 04:00:00,0.0,21.8907682315,20.9453535722,0.0,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-23 05:00:00,0.0,22.0883316082,21.0787623218,4.22371e-05,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-23 06:00:00,1350.4677846929,22.2421473096,21.8896577936,0.0423958603,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-23 07:00:00,5624.1094764761,22.9471664773,26.8651428101,0.1797810252,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-23 08:00:00,14532.2342394927,25.2357119484,39.7565319848,0.490077397,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-23 09:00:00,18141.5914636881,27.2699833605,45.0313709348,0.6174955995,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-23 10:00:00,20698.6390416938,28.3544570329,49.6767601186,0.7173028748,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-23 11:00:00,24937.5604763255,29.716771226,56.6133202953,0.8725765823,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-23 12:00:00,23742.0686664755,29.9655996588,56.8627807969,0.829554015,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-23 13:00:00,24973.0730238755,30.7352055688,55.5051187298,0.8583927424,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-23 14:00:00,18868.8647168368,32.985770067,54.1076770878,0.6439193761,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-23 15:00:00,16487.9892116008,32.7635525173,48.6591472854,0.5198808929,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-23 16:00:00,10920.2544795211,30.6460011163,41.9727215997,0.3585119859,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-23 17:00:00,5096.0108479144,30.9057762103,35.0558585583,0.1685085575,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-23 18:00:00,931.3148272745,28.1645120109,28.2927762787,0.0309288784,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-23 19:00:00,0.0,26.6246062146,25.0371902535,0.0,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-23 20:00:00,0.0,26.6561613538,24.938409603,0.0,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-23 21:00:00,0.0,25.5317706478,23.2646402535,0.0,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-23 22:00:00,0.0,25.0178134665,23.0426978176,0.0,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-23 23:00:00,0.0,24.3677586847,22.0037343568,0.0,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-24 00:00:00,0.0,23.7994570716,21.3171954708,0.0,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-24 01:00:00,0.0,24.0201871552,21.8623552025,0.0,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-24 02:00:00,0.0,24.0968247334,22.1522642803,0.0,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-24 03:00:00,0.0,23.5942089676,20.9795349012,0.0,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-24 04:00:00,0.0,23.1923635047,20.6851816124,0.0,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-24 05:00:00,0.0,22.763361296,19.8987382302,0.0001140085,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-24 06:00:00,1333.051250618,23.2157656636,21.4721885201,0.0442434535,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-24 07:00:00,5868.705286714,24.6089145043,28.4693005034,0.2145402893,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-24 08:00:00,12656.3217049578,26.3013237162,37.3954243342,0.421177043,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-24 09:00:00,15241.9330795245,27.0127623334,40.6525044991,0.4867741273,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-24 10:00:00,20991.030480747,28.9446092348,48.4722679037,0.7195349743,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-24 11:00:00,24615.4195793413,29.9342762722,54.9642101565,0.8505594329,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-24 12:00:00,24334.4606769597,31.0803027072,56.5825750017,0.8813775412,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-24 13:00:00,23068.7184999846,32.457450931,58.6739588948,0.8094909138,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-24 14:00:00,19464.1032997607,33.1211651224,55.0240768387,0.7077511524,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-24 15:00:00,12507.2980845434,33.1625725102,46.9847866968,0.4119390032,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-24 16:00:00,8218.9444413043,32.2396247626,38.9444473261,0.263406596,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-24 17:00:00,4676.6355126739,31.2691492101,35.3016843062,0.1636231632,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-24 18:00:00,589.8411609005,29.9463447749,28.8624326222,0.0204404628,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-24 19:00:00,0.0,27.5907514248,25.5505739202,0.0,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-24 20:00:00,0.0,26.3811655799,24.5880418241,0.0,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-24 21:00:00,0.0,25.3335682552,23.4016033677,0.0,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-24 22:00:00,0.0,24.5830550196,22.9616648424,0.0,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-24 23:00:00,0.0,24.362655785,22.82125115,0.0,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-25 00:00:00,0.0,23.4765027749,22.2291934514,0.0,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-25 01:00:00,0.0,23.7896735604,22.4163805704,0.0,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-25 02:00:00,0.0,23.5252967094,22.4045416587,0.0,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-25 03:00:00,0.0,22.9351876324,21.4188440025,0.0,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-25 04:00:00,0.0,23.0705241872,21.7087019329,0.0,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-25 05:00:00,0.0,23.0122640902,21.0305464664,2.14489e-05,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-25 06:00:00,1245.7379417289,23.0862301412,21.9709872898,0.0441216823,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-25 07:00:00,5837.6163357677,23.8332202204,27.0049031953,0.202826475,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-25 08:00:00,13167.5661192841,25.4334125417,37.7236291394,0.4423944538,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-25 09:00:00,20044.5563836043,27.5190990676,47.4138015884,0.6772115753,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-25 10:00:00,23781.7794421473,29.0649864096,53.8386045658,0.832179759,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-25 11:00:00,25115.2646016258,30.4483106965,56.8918079822,0.868103643,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-25 12:00:00,24777.0667069261,31.2628575463,55.7942373547,0.8581057102,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-25 13:00:00,26069.7230850339,31.9420021655,57.2555708629,0.8887841083,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-25 14:00:00,21461.431149843,32.3874330713,53.8541450116,0.7285051409,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-25 15:00:00,18819.666349216,33.2683375832,51.198431161,0.612832054,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-25 16:00:00,8271.5679841856,32.9633071477,41.3744393137,0.261960509,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-25 17:00:00,2589.600206464,31.5629384173,32.4946623239,0.0858387649,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-25 18:00:00,419.3555449623,28.5898711271,27.2078904742,0.0146088215,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-25 19:00:00,0.0,25.5745559202,23.2234938516,0.0,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-25 20:00:00,0.0,25.397698427,22.9829358482,0.0,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-25 21:00:00,0.0,24.8735218035,23.9237816343,0.0,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-25 22:00:00,0.0,22.7553039429,21.710684456,0.0,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-25 23:00:00,0.0,22.6030238788,20.2690856883,0.0,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-26 00:00:00,0.0,22.4297070006,20.2329156011,0.0,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-26 01:00:00,0.0,22.2945196422,19.9146424191,0.0,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-26 02:00:00,0.0,21.6897163207,19.5797466196,0.0,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-26 03:00:00,0.0,21.7428837099,19.978704417,0.0,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-26 04:00:00,0.0,21.2697879187,19.1538482976,0.0,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-26 05:00:00,0.0,22.0017370896,19.5880821198,0.0001987374,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-26 06:00:00,1211.7411576015,22.4435107214,21.0467141635,0.0391131241,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-26 07:00:00,6142.2583495504,23.7705481714,27.213652974,0.2207332236,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-26 08:00:00,14324.139978594,25.9964012641,40.2258306341,0.4897723475,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-26 09:00:00,18580.7828139385,27.4672077815,47.1801396685,0.6334421913,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-26 10:00:00,22224.6097916854,29.1646375525,53.6408782498,0.7738374167,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-26 11:00:00,21892.0595591785,29.9636649213,54.1034339094,0.7562351633,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-26 12:00:00,23505.1118323641,31.3653658325,55.8721363492,0.8080966238,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-26 13:00:00,21096.419186464,32.2820998002,55.1826316122,0.7134412762,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-26 14:00:00,16338.064656276,30.828800505,48.2096156412,0.537591791,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-26 15:00:00,13500.7990542654,31.2821159231,43.4308252876,0.4275012753,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-26 16:00:00,12147.6163266884,31.469439155,42.1979179276,0.3902365714,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-26 17:00:00,3700.7550565891,31.1611660604,34.7465045735,0.1199464419,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-26 18:00:00,231.6524703336,28.1587390737,27.0724707652,0.0145609805,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-26 19:00:00,0.0,26.8808654918,24.7839185549,0.0,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-26 20:00:00,0.0,25.5304430745,23.1203417418,0.0,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-26 21:00:00,0.0,26.1476931809,24.4156564717,0.0,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-26 22:00:00,0.0,25.6295331971,23.6246989143,0.0,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-26 23:00:00,0.0,23.3443044723,22.3374194953,0.0,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-27 00:00:00,0.0,23.0449785019,21.5789990298,0.0,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-27 01:00:00,0.0,23.2362089909,21.7149156819,0.0,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-27 02:00:00,0.0,23.7060635503,21.810414576,0.0,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-27 03:00:00,0.0,23.9188326004,21.7949583895,0.0,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-27 04:00:00,0.0,22.8591270313,20.7156812995,0.0,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-27 05:00:00,0.0,23.4005049623,21.4629231407,0.0001798965,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-27 06:00:00,1550.0444349826,23.2065926942,22.3138525313,0.0512805786,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-27 07:00:00,5916.6048698218,24.3024353814,27.8665805515,0.2024797112,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-27 08:00:00,12993.7976408317,26.6764698389,39.0318323485,0.4527515317,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-27 09:00:00,18822.4707485271,28.3190468283,48.137548901,0.6506960747,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-27 10:00:00,16719.6415719479,29.0555894849,46.7636736171,0.5745605581,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-27 11:00:00,23047.8770461905,30.8515292377,56.1728370085,0.7962755369,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-27 12:00:00,19768.3200428357,31.8211393793,56.4564970657,0.7231657594,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-27 13:00:00,15058.961513834,31.9274995833,47.8922579127,0.5088501442,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-27 14:00:00,12725.5080243062,31.9707142268,44.8585343429,0.4091018496,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-27 15:00:00,14257.9847590906,32.4203128619,47.0689254338,0.4590106149,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-27 16:00:00,8586.6244415506,30.2458074309,38.0821429191,0.2783840158,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-27 17:00:00,3813.8736993527,29.9162698963,32.8186598623,0.1216054205,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-27 18:00:00,200.4094164517,28.5401757763,27.2495204728,0.00819321,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-27 19:00:00,0.0,25.8053924051,24.4267890025,1.64959e-05,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-27 20:00:00,0.0,22.9392203191,21.3327414139,0.0,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-27 21:00:00,0.0,23.3223732042,21.0432943172,0.0,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-27 22:00:00,0.0,22.6483724969,20.6089349317,0.0,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-27 23:00:00,0.0,23.3989940462,22.1271493977,0.0,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-28 00:00:00,0.0,23.0416287014,21.4918314197,0.0,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-28 01:00:00,0.0,22.4206160694,20.4848649932,0.0,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-28 02:00:00,0.0,22.3321404012,20.3901911463,0.0,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-28 03:00:00,0.0,22.6529498781,20.8219123427,0.0,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-28 04:00:00,0.0,22.4126547629,20.2030890546,0.0,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-28 05:00:00,0.0,21.9634566995,19.9983821234,8.61655e-05,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-28 06:00:00,1371.7770425792,22.1066727886,20.7609294867,0.043670966,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-28 07:00:00,6158.5876458694,23.6614025754,28.0012809217,0.223703991,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-28 08:00:00,13346.3385544195,25.8825373356,38.8220133089,0.4544044305,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-28 09:00:00,19759.2482022715,27.8155145214,46.2898789915,0.6678791744,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-28 10:00:00,22415.2963644857,29.0214436615,51.5561961786,0.7807523389,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-28 11:00:00,25085.0168321927,29.9882423333,54.4140485745,0.8643265571,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-28 12:00:00,25013.6791315598,31.662651492,56.9840173816,0.8717564246,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-28 13:00:00,21213.4839526993,32.3281324998,53.7102073348,0.7397422421,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-28 14:00:00,15864.8487924823,32.9762913928,48.7125888542,0.5183660104,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-28 15:00:00,18172.9832102359,32.9564973631,49.31490686,0.6069086508,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-28 16:00:00,9561.8726875673,31.9737200936,40.4888788003,0.3148874643,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-28 17:00:00,4043.0475144877,30.7040200313,33.7474418256,0.1333451799,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-28 18:00:00,360.518507497,29.4948227029,28.7429602226,0.0136368796,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-28 19:00:00,0.0,26.9720345342,25.6114172617,0.0,28380.8306269399
4135001_S1,Plant_1_SYN1,2020-05-28 20:00:00,0.0,26.460920422,24.7407733546,0.0,28380.8306269399
