plant_id,plant_label,timestamp_hour,generation_ac_kw,generation_dc_kw,ambient_temperature_c,module_temperature_c,irradiation,plant_peak_reference_kw,capacity_factor,hour_sin,hour_cos
4135001_S1,Plant_1_SYN1,2020-06-14 05:00:00,0.0000000000,0.0000000000,22.3822909791,21.1740518958,0.0001149335,28380.8306269399,0.0000000000,0.9659258263,0.2588190451
4135001_S1,Plant_1_SYN1,2020-06-14 06:00:00,1092.7861629574,11267.8559181906,22.6936067157,22.4277207444,0.0375237049,28380.8306269399,0.0385043756,1.0000000000,0.0000000000
4135001_S1,Plant_1_SYN1,2020-06-14 07:00:00,6732.0432668786,68581.9068233238,23.4241217436,27.7336340210,0.2156049333,28380.8306269399,0.2372038844,0.9659258263,-0.2588190451
4135001_S1,Plant_1_SYN1,2020-06-14 08:00:00,10770.7089424417,109352.9662495979,24.7215258518,32.6778049785,0.3439071739,28380.8306269399,0.3795064734,0.8660254038,-0.5000000000
4135001_S1,Plant_1_SYN1,2020-06-14 09:00:00,17418.7002864224,177962.2523665068,25.8044532369,41.0038620631,0.5582497742,28380.8306269399,0.6137487840,0.7071067812,-0.7071067812
4135001_S1,Plant_1_SYN1,2020-06-14 10:00:00,21535.2218446616,220343.7320215421,27.3250036259,43.9924645854,0.6881072842,28380.8306269399,0.7587946289,0.5000000000,-0.8660254038
4135001_S1,Plant_1_SYN1,2020-06-14 11:00:00,17922.4876800270,183276.9202660027,26.5983750338,43.7403127882,0.5934216092,28380.8306269399,0.6314997583,0.2588190451,-0.9659258263
4135001_S1,Plant_1_SYN1,2020-06-14 12:00:00,15756.2206340350,160972.2700231608,25.5505493487,37.9985580553,0.5159762426,28380.8306269399,0.5551712295,0.0000000000,-1.0000000000
4135001_S1,Plant_1_SYN1,2020-06-14 13:00:00,20307.5743432638,207757.3996714631,26.6457360010,42.8233205091,0.6925064507,28380.8306269399,0.7155384073,-0.2588190451,-0.9659258263
4135001_S1,Plant_1_SYN1,2020-06-14 14:00:00,19006.9786614160,194566.8205283488,28.4067458784,50.9209627759,0.6947645529,28380.8306269399,0.6697118527,-0.5000000000,-0.8660254038
4135001_S1,Plant_1_SYN1,2020-06-14 15:00:00,16441.9323972701,168031.5849526318,27.3386230409,42.4906763507,0.5171515259,28380.8306269399,0.5793323181,-0.7071067812,-0.7071067812
4135001_S1,Plant_1_SYN1,2020-06-14 16:00:00,8383.6157382844,85466.6362799592,28.1800839091,35.9020642032,0.2660625355,28380.8306269399,0.2953971238,-0.8660254038,-0.5000000000
4135001_S1,Plant_1_SYN1,2020-06-14 17:00:00,3092.7398357713,31633.1991500127,25.9318304111,28.3549095572,0.0984655147,28380.8306269399,0.1089728443,-0.9659258263,-0.2588190451
4135001_S1,Plant_1_SYN1,2020-06-14 18:00:00,373.4802943754,3866.3450775059,25.0146503955,24.5127731878,0.0139931328,28380.8306269399,0.0131595970,-1.0000000000,-0.0000000000
4135001_S1,Plant_1_SYN1,2020-06-14 19:00:00,0.0000000000,0.0000000000,24.2323906745,22.9092857472,0.0000000000,28380.8306269399,0.0000000000,-0.9659258263,0.2588190451
4135001_S1,Plant_1_SYN1,2020-06-14 20:00:00,0.0000000000,0.0000000000,24.2657600847,22.7206020996,0.0000000000,28380.8306269399,0.0000000000,-0.8660254038,0.5000000000
4135001_S1,Plant_1_SYN1,2020-06-14 21:00:00,0.0000000000,0.0000000000,24.1572272922,23.0698625142,0.0000000000,28380.8306269399,0.0000000000,-0.7071067812,0.7071067812
4135001_S1,Plant_1_SYN1,2020-06-14 22:00:00,0.0000000000,0.0000000000,23.4766249406,21.7398368230,0.0000000000,28380.8306269399,0.0000000000,-0.5000000000,0.8660254038
4135001_S1,Plant_1_SYN1,2020-06-14 23:00:00,0.0000000000,0.0000000000,23.1008929766,21.4381039312,0.0000000000,28380.8306269399,0.0000000000,-0.2588190451,0.9659258263
4135001_S1,Plant_1_SYN1,2020-06-15 00:00:00,0.0000000000,0.0000000000,23.0700245915,22.0714767651,0.0000000000,28380.8306269399,0.0000000000,0.0000000000,1.0000000000
4135001_S1,Plant_1_SYN1,2020-06-15 01:00:00,0.0000000000,0.0000000000,22.6478451408,21.6631260553,0.0000000000,28380.8306269399,0.0000000000,0.2588190451,0.9659258263
4135001_S1,Plant_1_SYN1,2020-06-15 02:00:00,0.0000000000,0.0000000000,21.8000021507,20.7584295846,0.0000000000,28380.8306269399,0.0000000000,0.5000000000,0.8660254038
4135001_S1,Plant_1_SYN1,2020-06-15 03:00:00,0.0000000000,0.0000000000,22.1531900491,20.8785715306,0.0000000000,28380.8306269399,0.0000000000,0.7071067812,0.7071067812
4135001_S1,Plant_1_SYN1,2020-06-15 04:00:00,0.0000000000,0.0000000000,21.8284426574,20.7573475831,0.0000000000,28380.8306269399,0.0000000000,0.8660254038,0.5000000000
4135001_S1,Plant_1_SYN1,2020-06-15 05:00:00,0.0000000000,0.0000000000,21.7135316677,20.1417719467,0.0001297685,28380.8306269399,0.0000000000,0.9659258263,0.2588190451
4135001_S1,Plant_1_SYN1,2020-06-15 06:00:00,1592.4176508609,16373.2907793671,21.8574282534,21.6282721930,0.0519831878,28380.8306269399,0.0561089163,1.0000000000,0.0000000000
4135001_S1,Plant_1_SYN1,2020-06-15 07:00:00,5382.5867873185,54890.9942569310,23.1239140486,27.5250317173,0.1744463358,28380.8306269399,0.1896557172,0.9659258263,-0.2588190451
4135001_S1,Plant_1_SYN1,2020-06-15 08:00:00,15581.4939897478,159117.5868425504,25.4457970985,40.2670179532,0.5187112156,28380.8306269399,0.5490147274,0.8660254038,-0.5000000000
4135001_S1,Plant_1_SYN1,2020-06-15 09:00:00,18000.9281785862,183981.2603786968,26.5596696523,43.1502401026,0.5944069426,28380.8306269399,0.6342636132,0.7071067812,-0.7071067812
4135001_S1,Plant_1_SYN1,2020-06-15 10:00:00,20662.1432663108,211468.3059415053,27.1977586001,45.1710640352,0.6846453385,28380.8306269399,0.7280316612,0.5000000000,-0.8660254038
4135001_S1,Plant_1_SYN1,2020-06-15 11:00:00,19917.9842102947,203821.7305081705,28.5131776688,47.1414642780,0.6609722107,28380.8306269399,0.7018111792,0.2588190451,-0.9659258263
4135001_S1,Plant_1_SYN1,2020-06-15 12:00:00,18285.8764735782,187117.5505769610,28.7187110615,47.1401512960,0.6543826347,28380.8306269399,0.6443037807,0.0000000000,-1.0000000000
4135001_S1,Plant_1_SYN1,2020-06-15 13:00:00,14063.3824873926,143702.6702971564,28.7653514198,42.5928184368,0.4607867682,28380.8306269399,0.4955239920,-0.2588190451,-0.9659258263
4135001_S1,Plant_1_SYN1,2020-06-15 14:00:00,14979.2746946499,153104.2634867478,27.3457555859,39.4260470093,0.4585167019,28380.8306269399,0.5277955001,-0.5000000000,-0.8660254038
4135001_S1,Plant_1_SYN1,2020-06-15 15:00:00,12986.7872661256,132568.7753983722,29.8696033835,42.9223181328,0.4188747415,28380.8306269399,0.4575901050,-0.7071067812,-0.7071067812
4135001_S1,Plant_1_SYN1,2020-06-15 16:00:00,6706.2936747380,68319.2935063589,27.4649521129,33.4525337609,0.2069894919,28380.8306269399,0.2362965962,-0.8660254038,-0.5000000000
4135001_S1,Plant_1_SYN1,2020-06-15 17:00:00,4457.4505597227,45518.6437253182,27.4938310490,31.6611931891,0.1414613106,28380.8306269399,0.1570584955,-0.9659258263,-0.2588190451
4135001_S1,Plant_1_SYN1,2020-06-15 18:00:00,419.7285058849,4341.4310635936,25.8176732843,25.9104308232,0.0150206777,28380.8306269399,0.0147891551,-1.0000000000,-0.0000000000
4135001_S1,Plant_1_SYN1,2020-06-15 19:00:00,0.0000000000,0.0000000000,23.4559230537,22.1298002742,0.0000113652,28380.8306269399,0.0000000000,-0.9659258263,0.2588190451
4135001_S1,Plant_1_SYN1,2020-06-15 20:00:00,0.0000000000,0.0000000000,24.2914248453,22.7235468907,0.0000000000,28380.8306269399,0.0000000000,-0.8660254038,0.5000000000
4135001_S1,Plant_1_SYN1,2020-06-15 21:00:00,0.0000000000,0.0000000000,23.6235385797,21.7296785909,0.0000000000,28380.8306269399,0.0000000000,-0.7071067812,0.7071067812
4135001_S1,Plant_1_SYN1,2020-06-15 22:00:00,0.0000000000,0.0000000000,23.3745161019,22.1605448485,0.0000000000,28380.8306269399,0.0000000000,-0.5000000000,0.8660254038
4135001_S1,Plant_1_SYN1,2020-06-15 23:00:00,0.0000000000,0.0000000000,23.2893229478,22.1170985205,0.0000000000,28380.8306269399,0.0000000000,-0.2588190451,0.9659258263
4135001_S1,Plant_1_SYN1,2020-06-16 00:00:00,0.0000000000,0.0000000000,22.7351928900,21.1634253949,0.0000000000,28380.8306269399,0.0000000000,0.0000000000,1.0000000000
4135001_S1,Plant_1_SYN1,2020-06-16 01:00:00,0.0000000000,0.0000000000,22.8608791860,21.3582525513,0.0000000000,28380.8306269399,0.0000000000,0.2588190451,0.9659258263
4135001_S1,Plant_1_SYN1,2020-06-16 02:00:00,0.0000000000,0.0000000000,22.4532825902,21.2004527521,0.0000000000,28380.8306269399,0.0000000000,0.5000000000,0.8660254038
4135001_S1,Plant_1_SYN1,2020-06-16 03:00:00,0.0000000000,0.0000000000,22.2923611877,21.1011672050,0.0000000000,28380.8306269399,0.0000000000,0.7071067812,0.7071067812
4135001_S1,Plant_1_SYN1,2020-06-16 04:00:00,0.0000000000,0.0000000000,22.3605882910,21.3036529306,0.0000000000,28380.8306269399,0.0000000000,0.8660254038,0.5000000000
4135001_S1,Plant_1_SYN1,2020-06-16 05:00:00,0.0000000000,0.0000000000,22.9240172926,22.0173541983,0.0000504836,28380.8306269399,0.0000000000,0.9659258263,0.2588190451
4135001_S1,Plant_1_SYN1,2020-06-16 06:00:00,1084.5744159298,11179.7721724246,22.6342659489,22.3963650491,0.0353026468,28380.8306269399,0.0382150343,1.0000000000,0.0000000000
4135001_S1,Plant_1_SYN1,2020-06-16 07:00:00,5329.3348987940,54363.6320483029,23.3648804353,26.7002519774,0.1713149879,28380.8306269399,0.1877793842,0.9659258263,-0.2588190451
4135001_S1,Plant_1_SYN1,2020-06-16 08:00:00,12125.6711444358,123693.6268851337,24.9712683303,36.5018844610,0.3974559385,28380.8306269399,0.4272486350,0.8660254038,-0.5000000000
4135001_S1,Plant_1_SYN1,2020-06-16 09:00:00,15881.2311861618,162201.2835468515,26.1530108732,40.2685020038,0.5171249116,28380.8306269399,0.5595759826,0.7071067812,-0.7071067812
4135001_S1,Plant_1_SYN1,2020-06-16 10:00:00,22253.5026891830,227712.1464385564,27.4871185583,47.9513736879,0.7241462147,28380.8306269399,0.7841032908,0.5000000000,-0.8660254038
4135001_S1,Plant_1_SYN1,2020-06-16 11:00:00,21108.4620848383,216019.7526659933,27.8340566308,50.0844302263,0.7118746194,28380.8306269399,0.7437577273,0.2588190451,-0.9659258263
4135001_S1,Plant_1_SYN1,2020-06-16 12:00:00,14723.8465734528,150450.2142999145,28.0196835164,43.1917061361,0.4750533063,28380.8306269399,0.5187954774,0.0000000000,-1.0000000000
4135001_S1,Plant_1_SYN1,2020-06-16 13:00:00,15384.2775683019,157144.4858282304,28.3066284528,42.7808009902,0.4819407188,28380.8306269399,0.5420657968,-0.2588190451,-0.9659258263
4135001_S1,Plant_1_SYN1,2020-06-16 14:00:00,15609.2654558541,159498.9448597310,29.0466750208,43.5939176350,0.4968846786,28380.8306269399,0.5499932564,-0.5000000000,-0.8660254038
4135001_S1,Plant_1_SYN1,2020-06-16 15:00:00,12115.2815933906,123593.1736796513,29.4564979225,40.4016350194,0.3798415641,28380.8306269399,0.4268825586,-0.7071067812,-0.7071067812
4135001_S1,Plant_1_SYN1,2020-06-16 16:00:00,8295.8151401998,84590.8196755333,28.1376904941,35.4154129202,0.2659603675,28380.8306269399,0.2923034653,-0.8660254038,-0.5000000000
4135001_S1,Plant_1_SYN1,2020-06-16 17:00:00,3299.7648390092,33761.3101129664,27.8780663651,29.6605470847,0.1051714300,28380.8306269399,0.1162673807,-0.9659258263,-0.2588190451
4135001_S1,Plant_1_SYN1,2020-06-16 18:00:00,448.8761467038,4637.5755708661,24.9370736465,24.0696393241,0.0149821423,28380.8306269399,0.0158161737,-1.0000000000,-0.0000000000
4135001_S1,Plant_1_SYN1,2020-06-16 19:00:00,0.0000000000,0.0000000000,24.8644004177,23.1116816571,0.0000000000,28380.8306269399,0.0000000000,-0.9659258263,0.2588190451
4135001_S1,Plant_1_SYN1,2020-06-16 20:00:00,0.0000000000,0.0000000000,23.8923985269,21.4082154210,0.0000000000,28380.8306269399,0.0000000000,-0.8660254038,0.5000000000
4135001_S1,Plant_1_SYN1,2020-06-16 21:00:00,0.0000000000,0.0000000000,23.1750757265,21.2450145714,0.0000000000,28380.8306269399,0.0000000000,-0.7071067812,0.7071067812
4135001_S1,Plant_1_SYN1,2020-06-16 22:00:00,0.0000000000,0.0000000000,23.3628250192,21.2228532783,0.0000000000,28380.8306269399,0.0000000000,-0.5000000000,0.8660254038
4135001_S1,Plant_1_SYN1,2020-06-16 23:00:00,0.0000000000,0.0000000000,23.0067520900,21.4776524703,0.0000000000,28380.8306269399,0.0000000000,-0.2588190451,0.9659258263
4135001_S1,Plant_1_SYN1,2020-06-17 00:00:00,0.0000000000,0.0000000000,22.7018399865,20.9005515570,0.0000000000,28380.8306269399,0.0000000000,0.0000000000,1.0000000000
4135001_S1,Plant_1_SYN1,2020-06-17 01:00:00,0.0000000000,0.0000000000,22.8194328548,21.4102120177,0.0000000000,28380.8306269399,0.0000000000,0.2588190451,0.9659258263
4135001_S1,Plant_1_SYN1,2020-06-17 02:00:00,0.0000000000,0.0000000000,22.7961378993,21.5506293347,0.0000000000,28380.8306269399,0.0000000000,0.5000000000,0.8660254038
4135001_S1,Plant_1_SYN1,2020-06-17 03:00:00,0.0000000000,0.0000000000,22.7231825411,22.1107273530,0.0000000000,28380.8306269399,0.0000000000,0.7071067812,0.7071067812
4135001_S1,Plant_1_SYN1,2020-06-17 04:00:00,0.0000000000,0.0000000000,22.8733721425,21.8964386584,0.0000000000,28380.8306269399,0.0000000000,0.8660254038,0.5000000000
4135001_S1,Plant_1_SYN1,2020-06-17 05:00:00,0.0000000000,0.0000000000,22.0371186082,21.0304657831,0.0000000000,28380.8306269399,0.0000000000,0.9659258263,0.2588190451
4135001_S1,Plant_1_SYN1,2020-06-17 06:00:00,547.4562730488,5642.6405907053,22.2229716010,21.8828460703,0.0256429779,28380.8306269399,0.0192896494,1.0000000000,0.0000000000
4135001_S1,Plant_1_SYN1,2020-06-17 07:00:00,5735.9154948741,58455.2161087849,22.9313572639,27.4008278557,0.1807779861,28380.8306269399,0.2021052721,0.9659258263,-0.2588190451
4135001_S1,Plant_1_SYN1,2020-06-17 08:00:00,8911.8321779464,90540.0101170502,24.0668064975,31.5865424307,0.2746630802,28380.8306269399,0.3140088567,0.8660254038,-0.5000000000
4135001_S1,Plant_1_SYN1,2020-06-17 09:00:00,14351.8596409230,146548.4735009839,26.0715579773,39.2677466532,0.4587164933,28380.8306269399,0.5056884990,0.7071067812,-0.7071067812
4135001_S1,Plant_1_SYN1,2020-06-17 10:00:00,13823.8285389903,141122.9270563331,25.7982987034,38.0442356842,0.4276319638,28380.8306269399,0.4870832965,0.5000000000,-0.8660254038
4135001_S1,Plant_1_SYN1,2020-06-17 11:00:00,20330.1569263156,208024.7964876415,27.3628934395,45.8159808193,0.6923513808,28380.8306269399,0.7163341057,0.2588190451,-0.9659258263
4135001_S1,Plant_1_SYN1,2020-06-17 12:00:00,24754.1134466156,253630.9160344374,28.7747873715,52.8955048452,0.8789467029,28380.8306269399,0.8722124370,0.0000000000,-1.0000000000
4135001_S1,Plant_1_SYN1,2020-06-17 13:00:00,19250.3774166684,196866.8096276313,29.1522065959,45.7521257667,0.6158581647,28380.8306269399,0.6782880202,-0.2588190451,-0.9659258263
4135001_S1,Plant_1_SYN1,2020-06-17 14:00:00,15859.7114638071,162020.5025843572,29.2564871470,43.1657820212,0.4976236668,28380.8306269399,0.5588177341,-0.5000000000,-0.8660254038
4135001_S1,Plant_1_SYN1,2020-06-17 15:00:00,6680.3657212331,68240.1847850735,27.7870771630,34.2729183461,0.2041627087,28380.8306269399,0.2353830235,-0.7071067812,-0.7071067812
4135001_S1,Plant_1_SYN1,2020-06-17 16:00:00,5943.8772310973,60609.3896444734,25.0133611148,29.3444027718,0.1768922058,28380.8306269399,0.2094328143,-0.8660254038,-0.5000000000
4135001_S1,Plant_1_SYN1,2020-06-17 17:00:00,2721.1363371413,27939.0682113428,24.4528455225,26.3384741754,0.0829447457,28380.8306269399,0.0958793762,-0.9659258263,-0.2588190451
4135001_S1,Plant_1_SYN1,2020-06-17 18:00:00,552.7297592942,5714.2379446608,24.4018816446,23.9289144780,0.0180555286,28380.8306269399,0.0194754610,-1.0000000000,-0.0000000000
4135001_S1,Plant_1_SYN1,2020-06-17 19:00:00,0.0000000000,0.0000000000,24.2458433791,23.0668055160,0.0000000000,28380.8306269399,0.0000000000,-0.9659258263,0.2588190451
4135001_S1,Plant_1_SYN1,2020-06-17 20:00:00,0.0000000000,0.0000000000,23.2777076524,21.1185935554,0.0000000000,28380.8306269399,0.0000000000,-0.8660254038,0.5000000000
4135001_S1,Plant_1_SYN1,2020-06-17 21:00:00,0.0000000000,0.0000000000,23.0703176015,21.5652769698,0.0000000000,28380.8306269399,0.0000000000,-0.7071067812,0.7071067812
4135001_S1,Plant_1_SYN1,2020-06-17 22:00:00,0.0000000000,0.0000000000,22.5142843479,21.1091196963,0.0000000000,28380.8306269399,0.0000000000,-0.5000000000,0.8660254038
4135001_S1,Plant_1_SYN1,2020-06-17 23:00:00,0.0000000000,0.0000000000,22.1876401878,20.6721683989,0.0000000000,28380.8306269399,0.0000000000,-0.2588190451,0.9659258263
4135001_S2,Plant_1_SYN2,2020-05-15 00:00:00,0.0000000000,0.0000000000,24.1615932176,22.1679311547,0.0000000000,28658.8060883248,0.0000000000,0.0000000000,1.0000000000
4135001_S2,Plant_1_SYN2,2020-05-15 01:00:00,0.0000000000,0.0000000000,24.3491477656,22.2284068114,0.0000000000,28658.8060883248,0.0000000000,0.2588190451,0.9659258263
4135001_S2,Plant_1_SYN2,2020-05-15 02:00:00,0.0000000000,0.0000000000,24.4964808141,22.9371314586,0.0000000000,28658.8060883248,0.0000000000,0.5000000000,0.8660254038
4135001_S2,Plant_1_SYN2,2020-05-15 03:00:00,0.0000000000,0.0000000000,24.3517175257,23.2510064949,0.0000000000,28658.8060883248,0.0000000000,0.7071067812,0.7071067812
4135001_S2,Plant_1_SYN2,2020-05-15 04:00:00,0.0000000000,0.0000000000,23.9297476841,21.8738696048,0.0000000000,28658.8060883248,0.0000000000,0.8660254038,0.5000000000
4135001_S2,Plant_1_SYN2,2020-05-15 05:00:00,0.0000000000,0.0000000000,23.7050378096,22.4621441599,0.0002000674,28658.8060883248,0.0000000000,0.9659258263,0.2588190451
4135001_S2,Plant_1_SYN2,2020-05-15 06:00:00,1101.7878381429,11344.5686948734,23.5025567898,22.4640568913,0.0368049732,28658.8060883248,0.0384450013,1.0000000000,0.0000000000
4135001_S2,Plant_1_SYN2,2020-05-15 07:00:00,4675.3759133567,47684.0892906301,24.8130924734,28.6987166273,0.1583410837,28658.8060883248,0.1631392424,0.9659258263,-0.2588190451
4135001_S2,Plant_1_SYN2,2020-05-15 08:00:00,9963.6748377734,101571.3678147381,26.0603894595,36.7226266552,0.3329337957,28658.8060883248,0.3476653845,0.8660254038,-0.5000000000
4135001_S2,Plant_1_SYN2,2020-05-15 09:00:00,14719.0729317155,150343.5865480648,27.3439563857,43.3010177447,0.5008334073,28658.8060883248,0.5135968640,0.7071067812,-0.7071067812
4135001_S2,Plant_1_SYN2,2020-05-15 10:00:00,17521.2648480324,179104.2374131338,28.7920979165,48.8848350576,0.5968796576,28658.8060883248,0.6113745560,0.5000000000,-0.8660254038
4135001_S2,Plant_1_SYN2,2020-05-15 11:00:00,19043.1576414319,194827.6325891390,29.8176080082,49.1856689949,0.6257385119,28658.8060883248,0.6644784009,0.2588190451,-0.9659258263
4135001_S2,Plant_1_SYN2,2020-05-15 12:00:00,19391.4394882570,198315.2726246005,30.7667256046,49.2877697400,0.6582874568,28658.8060883248,0.6766311000,0.0000000000,-1.0000000000
4135001_S2,Plant_1_SYN2,2020-05-15 13:00:00,16307.2768449410,166573.6672577693,32.0454543103,47.2751002271,0.5220262055,28658.8060883248,0.5690145219,-0.2588190451,-0.9659258263
4135001_S2,Plant_1_SYN2,2020-05-15 14:00:00,19053.8586291575,194889.3086688815,33.1787445056,50.2785111099,0.6240230832,28658.8060883248,0.6648517936,-0.5000000000,-0.8660254038
4135001_S2,Plant_1_SYN2,2020-05-15 15:00:00,14243.4286128479,145417.8362047426,33.7643766089,45.7540027450,0.4537066774,28658.8060883248,0.4970000693,-0.7071067812,-0.7071067812
4135001_S2,Plant_1_SYN2,2020-05-15 16:00:00,10442.9786750098,106437.4813364865,33.1016100786,40.9906877653,0.3378293131,28658.8060883248,0.3643898717,-0.8660254038,-0.5000000000
4135001_S2,Plant_1_SYN2,2020-05-15 17:00:00,3423.5052518770,35003.4036239883,30.7957085890,32.5480042013,0.1125636084,28658.8060883248,0.1194573578,-0.9659258263,-0.2588190451
4135001_S2,Plant_1_SYN2,2020-05-15 18:00:00,507.2901079455,5228.6250765547,29.0486316713,28.3903187396,0.0174582740,28658.8060883248,0.0177010203,-1.0000000000,-0.0000000000
4135001_S2,Plant_1_SYN2,2020-05-15 19:00:00,0.0000000000,0.0000000000,26.2125004972,24.6749850579,0.0000487398,28658.8060883248,0.0000000000,-0.9659258263,0.2588190451
4135001_S2,Plant_1_SYN2,2020-05-15 20:00:00,0.0000000000,0.0000000000,22.8431931371,20.6417004655,0.0000000000,28658.8060883248,0.0000000000,-0.8660254038,0.5000000000
4135001_S2,Plant_1_SYN2,2020-05-15 21:00:00,0.0000000000,0.0000000000,23.3076527892,21.6581469712,0.0000000000,28658.8060883248,0.0000000000,-0.7071067812,0.7071067812
4135001_S2,Plant_1_SYN2,2020-05-15 22:00:00,0.0000000000,0.0000000000,22.2789316344,20.7933541049,0.0000000000,28658.8060883248,0.0000000000,-0.5000000000,0.8660254038
4135001_S2,Plant_1_SYN2,2020-05-15 23:00:00,0.0000000000,0.0000000000,22.5088833190,21.3721722228,0.0000000000,28658.8060883248,0.0000000000,-0.2588190451,0.9659258263
4135001_S2,Plant_1_SYN2,2020-05-16 00:00:00,0.0000000000,0.0000000000,22.2161588112,20.8183571988,0.0000000000,28658.8060883248,0.0000000000,0.0000000000,1.0000000000
4135001_S2,Plant_1_SYN2,2020-05-16 01:00:00,0.0000000000,0.0000000000,21.9234343034,20.2645421749,0.0000000000,28658.8060883248,0.0000000000,0.2588190451,0.9659258263
4135001_S2,Plant_1_SYN2,2020-05-16 02:00:00,0.0000000000,0.0000000000,21.6307097956,19.7107271509,0.0000000000,28658.8060883248,0.0000000000,0.5000000000,0.8660254038
4135001_S2,Plant_1_SYN2,2020-05-16 03:00:00,0.0000000000,0.0000000000,21.5874401058,20.0736981519,0.0000000000,28658.8060883248,0.0000000000,0.7071067812,0.7071067812
4135001_S2,Plant_1_SYN2,2020-05-16 04:00:00,0.0000000000,0.0000000000,21.9550475015,20.5856023783,0.0000000000,28658.8060883248,0.0000000000,0.8660254038,0.5000000000
4135001_S2,Plant_1_SYN2,2020-05-16 05:00:00,0.0000000000,0.0000000000,21.7117767903,20.2679067824,0.0000367153,28658.8060883248,0.0000000000,0.9659258263,0.2588190451
4135001_S2,Plant_1_SYN2,2020-05-16 06:00:00,1226.7071714248,12644.1130171157,22.0474274060,21.1720503593,0.0396172264,28658.8060883248,0.0428038477,1.0000000000,0.0000000000
4135001_S2,Plant_1_SYN2,2020-05-16 07:00:00,5113.7772317299,52150.6778487566,22.8635696123,25.2177597456,0.1615432616,28658.8060883248,0.1784365063,0.9659258263,-0.2588190451
4135001_S2,Plant_1_SYN2,2020-05-16 08:00:00,12388.1296671155,126372.4446627084,24.9236829563,35.2115309730,0.3996808577,28658.8060883248,0.4322625872,0.8660254038,-0.5000000000
4135001_S2,Plant_1_SYN2,2020-05-16 09:00:00,14139.6800475773,144333.9628778743,26.4063847529,39.5304759393,0.4549756205,28658.8060883248,0.4933799407,0.7071067812,-0.7071067812
4135001_S2,Plant_1_SYN2,2020-05-16 10:00:00,19065.3937568688,194924.2916827911,28.3897584591,48.9848529668,0.6026769396,28658.8060883248,0.6652542921,0.5000000000,-0.8660254038
4135001_S2,Plant_1_SYN2,2020-05-16 11:00:00,18481.4254662688,188919.1716725231,29.7142494859,48.9306448617,0.5919022915,28658.8060883248,0.6448777178,0.2588190451,-0.9659258263
4135001_S2,Plant_1_SYN2,2020-05-16 12:00:00,22327.9955002316,228504.8609931896,30.0937205085,50.9564188099,0.7370107454,28658.8060883248,0.7790971973,0.0000000000,-1.0000000000
4135001_S2,Plant_1_SYN2,2020-05-16 13:00:00,19909.7464460826,203621.8331695186,31.7177144208,51.2498428609,0.6399589598,28658.8060883248,0.6947165344,-0.2588190451,-0.9659258263
4135001_S2,Plant_1_SYN2,2020-05-16 14:00:00,15217.6490346545,155414.7134765395,31.2442328964,45.0851493900,0.4768475775,28658.8060883248,0.5309938239,-0.5000000000,-0.8660254038
4135001_S2,Plant_1_SYN2,2020-05-16 15:00:00,13268.7270584500,135413.1067169741,33.0341959244,45.0942471705,0.4187113319,28658.8060883248,0.4629895264,-0.7071067812,-0.7071067812
4135001_S2,Plant_1_SYN2,2020-05-16 16:00:00,7526.2954813678,76714.7464980337,31.4620369626,37.0844241701,0.2319224385,28658.8060883248,0.2626172025,-0.8660254038,-0.5000000000
4135001_S2,Plant_1_SYN2,2020-05-16 17:00:00,3503.7918613235,35839.2555828006,31.5585322169,32.9421970050,0.1103161214,28658.8060883248,0.1222588216,-0.9659258263,-0.2588190451
4135001_S2,Plant_1_SYN2,2020-05-16 18:00:00,262.3278856674,2715.3237981343,28.7693693983,26.4700347096,0.0086394402,28658.8060883248,0.0091534827,-1.0000000000,-0.0000000000
4135001_S2,Plant_1_SYN2,2020-05-16 19:00:00,0.0000000000,0.0000000000,27.4511286108,24.9765160802,0.0000000000,28658.8060883248,0.0000000000,-0.9659258263,0.2588190451
4135001_S2,Plant_1_SYN2,2020-05-16 20:00:00,0.0000000000,0.0000000000,25.9000263664,23.6138211773,0.0000000000,28658.8060883248,0.0000000000,-0.8660254038,0.5000000000
4135001_S2,Plant_1_SYN2,2020-05-16 21:00:00,0.0000000000,0.0000000000,25.2528513531,22.7650093977,0.0000000000,28658.8060883248,0.0000000000,-0.7071067812,0.7071067812
4135001_S2,Plant_1_SYN2,2020-05-16 22:00:00,0.0000000000,0.0000000000,24.5713760879,21.8905102649,0.0000000000,28658.8060883248,0.0000000000,-0.5000000000,0.8660254038
4135001_S2,Plant_1_SYN2,2020-05-16 23:00:00,0.0000000000,0.0000000000,24.1810428469,22.1117369233,0.0000000000,28658.8060883248,0.0000000000,-0.2588190451,0.9659258263
4135001_S2,Plant_1_SYN2,2020-05-17 00:00:00,0.0000000000,0.0000000000,23.6588522478,21.2512323290,0.0000000000,28658.8060883248,0.0000000000,0.0000000000,1.0000000000
4135001_S2,Plant_1_SYN2,2020-05-17 01:00:00,0.0000000000,0.0000000000,23.5539282868,21.4071347069,0.0000000000,28658.8060883248,0.0000000000,0.2588190451,0.9659258263
4135001_S2,Plant_1_SYN2,2020-05-17 02:00:00,0.0000000000,0.0000000000,23.2193014226,21.2786212099,0.0000000000,28658.8060883248,0.0000000000,0.5000000000,0.8660254038
4135001_S2,Plant_1_SYN2,2020-05-17 03:00:00,0.0000000000,0.0000000000,22.9349117967,20.8661832120,0.0000000000,28658.8060883248,0.0000000000,0.7071067812,0.7071067812
